pain.001.001.13.xsd	pinned_mirror	a840b45ef45fb0e25ca3c2299f5efba4f71c4c2100236052fc9af194fc7fdea5
pacs.008.001.14.xsd	pinned_mirror	4765586a8b78c3d0074ac3cc4662d48ba4d5e0ee191c22a422dec58a6f76e62d
